1.20515765865591	-14.7788513550486	55
1.1921002262679	-14.7769534634949	55
1.17906126073989	-14.7749325946531	55
1.16604192026819	-14.7727889280281	55
1.1530433613059	-14.7705226540331	55
1.14006673846019	-14.7681339739714	55
1.12711320438973	-14.7656231000196	55
1.11418390970232	-14.7629902552078	55
1.10128000285266	-14.7602356734007	55
1.08840263004038	-14.7573595992761	55
1.07555293510818	-14.7543622883035	55
1.06273205944027	-14.7512440067215	55
1.04994114186096	-14.7480050315138	55
1.03718131853351	-14.7446456503849	55
1.0244537228592	-14.7411661617346	55
1.01175948537667	-14.737566874631	55
0.999099733661496	-14.7338481087837	55
0.986475592226023	-14.730010194515	55
0.973888182419488	-14.7260534727306	55
0.961338622328412	-14.7219782948894	55
0.948828026677284	-14.7177850229723	55
0.93635750672955	-14.71347402945	55
0.923928170188894	-14.7090456972497	55
0.911541121100857	-14.7045004197216	55
0.899197459754763	-14.6998386006035	55
0.886898282585984	-14.6950606539852	55
0.874644682078551	-14.6901670042714	55
0.862437746668113	-14.6851580861445	55
0.850278560645255	-14.6800343445255	55
0.838168204059185	-14.6747962345348	55
0.826107752621798	-14.6694442214516	55
0.814098277612126	-14.6639787806725	55
0.802140845781179	-14.6584003976698	55
0.790236519257192	-14.6527095679476	55
0.778386355451278	-14.6469067969984	55
0.766591406963504	-14.6409926002577	55
0.754852721489397	-14.6349675030587	55
0.743171341726873	-14.6288320405855	55
0.731548305283626	-14.6225867578252	55
0.719984644584959	-14.61623220952	55
0.708481386782077	-14.6097689601177	55
0.69703955366085	-14.6031975837213	55
0.685660161551056	-14.5965186640386	55
0.674344221236097	-14.5897327943298	55
0.663092737863223	-14.582840577355	55
0.651906710854243	-14.575842625321	55
0.640787133816756	-14.5687395598261	55
0.629734994455888	-14.5615320118058	55
0.618751274486562	-14.5542206214762	55
0.607836949546295	-14.5468060382772	55
0.596992989108535	-14.539288920815	55
0.58622035639655	-14.5316699368033	55
0.575520008297866	-14.5239497630045	55
0.56489289527927	-14.516129085169	55
0.554339961302389	-14.5082085979746	55
0.543862143739837	-14.5001890049649	55
0.533460373291951	-14.4920710184863	55
0.52313557390413	-14.4838553596254	55
0.512888662684753	-14.4755427581446	55
0.502720549823722	-14.4671339524171	55
0.492632138511617	-14.4586296893618	55
0.48262432485946	-14.4500307243764	55
0.472697997819128	-14.4413378212707	55
0.462854039104383	-14.4325517521986	55
0.453093323112557	-14.4236732975896	55
0.443416716846881	-14.4147032460794	55
0.433825079839476	-14.4056423944398	55
0.424319264074999	-14.3964915475081	55
0.414900113914972	-14.3872515181153	55
0.405568466022772	-14.3779231270143	55
0.396325149289324	-14.3685072028068	55
0.387170984759465	-14.3590045818695	55
0.378106785559018	-14.3494161082803	55
0.369133356822567	-14.3397426337427	55
0.360251495621938	-14.3299850175108	55
0.351461990895397	-14.3201441263124	55
0.342765623377577	-14.3102208342724	55
0.334163165530124	-14.3002160228349	55
0.325655381473085	-14.2901305806852	55
0.317243026917031	-14.2799654036705	55
0.308926849095936	-14.2697213947206	55
0.300707586700799	-14.2593994637677	55
0.29258596981403	-14.2490005276653	55
0.284562719844602	-14.2385255101071	55
0.276638549463967	-14.2279753415447	55
0.268814162542757	-14.217350959105	55
0.261090254088261	-14.2066533065072	55
0.253467510182687	-14.1958833339786	55
0.245946607922224	-14.1850419981705	55
0.238528215356898	-14.1741302620729	55
0.231212991431231	-14.1631490949294	55
0.224001585925709	-14.1520994721507	55
0.216894639399065	-14.1409823752282	55
0.209892783131384	-14.1297987916467	55
0.202996639068025	-14.1185497147968	55
0.196206819764377	-14.1072361438866	55
0.189523928331451	-14.0958590838528	55
0.182948558382305	-14.0844195452717	55
0.176481293979317	-14.0729185442693	55
0.170122709582305	-14.0613571024309	55
0.163873369997502	-14.0497362467106	55
0.157733830327385	-14.0380570093401	55
0.151704635921365	-14.0263204277368	55
0.145786322327352	-14.0145275444117	55
0.13997941524418	-14.0026794068769	55
0.13428443047491	-13.9907770675524	55
0.128701873881021	-13.9788215836729	55
0.123232241337467	-13.9668140171936	55
0.117876018688636	-13.954755434696	55
0.112633681705195	-13.942646907293	55
0.107505696041827	-13.9304895105341	55
0.102492517195868	-13.9182843243096	55
0.0975945904668494	-13.9060324327546	55
0.092812350916945	-13.8937349241531	55
0.0881462233323225	-13.8813928908409	55
0.0835966221854134	-13.8690074291086	55
0.0791639515980986	-13.8565796391047	55
0.0748486053058095	-13.8441106247373	55
0.0706509666225552	-13.8316014935764	55
0.0665714084068756	-13.8190533567553	55
0.0626102930287189	-13.806467328872	55
0.0587679723372567	-13.7938445278904	55
0.0550447876296305	-13.7811860750407	55
0.0514410696206324	-13.7684930947197	55
0.0479571384133337	-13.7557667143915	55
0.0445933034706494	-13.7430080644866	55
0.0413498635878478	-13.7302182783022	55
0.0382271068660136	-13.7173984919009	55
0.0352253106864557	-13.7045498440105	55
0.0323447416860667	-13.691673475922	55
0.0295856557336409	-13.6787705313889	55
0.0269482979071465	-13.6658421565254	55
0.0244329024719545	-13.6528894997044	55
0.0220396928600322	-13.6399137114559	55
0.0197688816500947	-13.6269159443644	55
0.0176206705487241	-13.6138973529666	55
0.0155952503724512	-13.6008590936493	55
0.0136928010308077	-13.5878023245459	55
0.0119134915103438	-13.5747282054342	55
0.0102574798596196	-13.561637897633	55
0.00872491317516499	-13.5485325638992	55
0.00731592758841448	-13.5354133683243	55
0.00603064825361477	-13.5222814762311	55
0.00486918933670766	-13.5091380540701	55
0.00383165400519014	-13.4959842693162	55
0.00291813441894928	-13.4828212903645	55
0.00212871172207718	-13.469650286427	55
0.00146345603566189	-13.4564724274283	55
0.000922426451560376	-13.4432888839022	55
0.000505671027148269	-13.4301008268871	55
0.000213226781052178	-13.4169094278226	55
4.51196898612061e-05	-13.4037158584449	55
1.36468581879434e-06	-13.3905212906833	55
8.19656554977843e-05	-13.3773268965555	55
0.000286915439454027	-13.3641338480638	55
0.000616195832862321	-13.3509433170912	55
0.00106977758713445	-13.3377564752969	55
0.00164762041251598	-13.3245744940123	55
0.00234967298166655	-13.3113985441374	55
0.00317587293421751	-13.2982297960361	55
0.00412614688231172	-13.2850694194328	55
0.00520041041712238	-13.2719185833083	55
0.0063985681163512	-13.2587784557958	55
0.0077205135527032	-13.2456502040775	55
0.00916612930334137	-13.2325349942805	55
0.0107352869603157	-13.2194339913737	55
0.0124278471419703	-13.2063483590638	55
0.0142436595053232	-13.1932792596925	55
0.0161825627594212	-13.1802278541326	55
